reviews.text,reviews.rating,reviews.doRecommend
fairly standard item use wallstandard us ac plugs well designed meet charging needs connected required usb cable,5.0,
great charger somewhat pricey however attatch cable comes ebook reader allows plug wall socket,5.0,
pretty dumb tobuy charger port,1.0,
purchased kindle intended quality looks fine well,5.0,
great job charging kindles anything else charge usb cable,5.0,
must charge kindle works well,5.0,
works perfect,5.0,
works fine,5.0,
job well,5.0,
always use,5.0,
ordered works expectd,5.0,
works light,5.0,
works great new kindle,5.0,
always worthwhile,5.0,
expensive included extra cost kindle,1.0,
need,3.0,
way expensive,2.0,
thought buying amp,5.0,
easy use anywhere outlet charger would workso debated buying im glad,5.0,
charges incredibly fast definitely worth use phone,5.0,
supposed really well,5.0,
works great thanks,5.0,
worked well expected,5.0,
cool,5.0,
works perfect,5.0,
like item suits needs,5.0,
received time works great think great product thanks customer service,4.0,
usb watt charger issues actual unit produced watts check load comparing available thing cheaper options minus one star priced doesnt come cable,4.0,
great product,5.0,
works,5.0,
ordered power charger time ordered new e reader works great fast disappointed add included price reader,5.0,
good product,5.0,
page turner would given stars little disappointed ending,4.0,
works good original,4.0,
say volts goes one end volts comes wow high quality,5.0,
wanted expected,5.0,
old kindle charger works fine wasnt clear bought new kindle white want charge send back forget ill keep extra charger,1.0,
returned reader box,5.0,
nice charger fast effective,5.0,
fine wasnt aware purchasing time thought would need order charge book turns several already electronics didnt really need,5.0,
accesory usefull one,5.0,
must,5.0,
puts full amp power allowing faster charge power supply,5.0,
good charger,5.0,
completely satisfied works,5.0,
useful,5.0,
expected,5.0,
honestly little expensive find ways charge devices,1.0,
purchased kindle like makes easy recharge wherever recommend product,5.0,
much say except exactly supposed,5.0,
shouldnt much go wrong ac adaptor one exception,5.0,
like plug anywhere unnecessarily expensive,5.0,
charge book,5.0,
charger else say,4.0,
works like,5.0,
supposed,3.0,
necessary,5.0,
supposed,5.0,
httpswwwamazoncomdpbjgvbgrefcmcrrypprdttlsol,5.0,
nocomment,4.0,
job,4.0,
problems far,5.0,
good purchase,4.0,
say charger adapter works great,5.0,
works fine carol,5.0,
waste money dont need plug tablet computer charge lasts month,1.0,
happy purchase,5.0,
great works expected,5.0,
got part prime day kindle bundle works fine however doesnt appear difference charger ones much cheaper wasnt part bundle purchased would never purchased,4.0,
included kindle,5.0,
works fine bit expensive side,4.0,
good solid adaptor fit kindle paperwhite,5.0,
know charger mine,5.0,
cheap plug check works phone kindle without nasty reminder cord plug strong enough,5.0,
helps charge kindle near usb port,5.0,
great product expected,5.0,
