reviews.text,reviews.rating,sentiment,reviews.doRecommend
aunt never used computer internet house love read love learn challenged learning use new kindle,5.0,positive,True
would like say best tablet ever buy till rate ipad mini best battery wifi touchscreen sound etc tablet kid earlier fire hd recommend like go brand future cant get good quality product less price really happy right decision choose fire hd family kid,5.0,positive,True
purchased since smart tv could connect wifi anymore overall work well little expensive fire tv stick sold,4.0,positive,True
item hefty sale bought two work purpose bit slow annoyed constant amazon notification integration work purpose check email viewing photo,3.0,neutral,
really like product first ereader family love really look like reading real page book backlight really make difference allows read anywhere even dark without worry fumbling reading light although love feel real book watching bookmark go page starting get connivence holding instead book also able multiple book going without carrying bunch book great fit coat pocket train commute pretty small figured borrow kindle book library via overdrive save ton money borrowing instead paying kindle book definitely recommend kindle paperwhite product ppi screen really nice price reasonable couldnt find reason buy expensive version called voyage opinion get one,5.0,positive,True
wanted bring computer life big screen dont smart tv perfect,5.0,positive,True
love box family time family low price,5.0,positive,True
unable try light bulb would hook echo pluswaiting rest system,3.0,neutral,
second tablet ive purchased aimed little one far best easy access game plenty preloaded game video apps make road trip much happier,5.0,positive,True
great kindle easy use download book read,5.0,positive,True
tech savvy table user friendly called support staff helpful,5.0,positive,True
replaced kindle hdx gb ram older tablet charging port wasnt functioning anymore geek squad warranty issued full credit old tablet son chose hd new tablet screen resolution lower less memory great tablet son didnt care resolution new kindles let pop sd card storage popped gb sd card he happy camper,5.0,positive,True
great use family hard figure everything,5.0,positive,True
easy operate come handy news weather good way keep calendar,5.0,positive,True
problem echo hold internet connection device wifi fine,4.0,positive,False
excellent speaker handle request song,5.0,positive,True
alexa speaking amazon tap great around current news personal planning detail well detail might forgotten available alexa tap sits next bed nite stand easily call ijnfo bed walk day nite especially useful review calendar review upcoming day plan try alexa store guess want house,4.0,positive,True
