reviews.text,reviews.rating,sentiment,reviews.doRecommend
year old boy broke less months even bumper guard wont power working limited storage ran space hour wifi wouldnt work go explain couldnt download hand full apps time doesnt matter since wont even turn charge,1.0,negative,False
son loves watching movies easy use,5.0,positive,True
product totally worth buying perfect someone likes play games read,5.0,positive,True
echo takes place small model great sound pleased purchase,5.0,positive,True
purchased christmas gift son law loved works well great sound loves portability unit,5.0,positive,True
went best buy another reader ended buying fire good value things need reader,5.0,positive,True
knew wanted tablet school wasnt sure get also didnt want something expensive tablet great use use amazon prime access lot school books easy navigate charge lasts long time,5.0,positive,True
great read either day night light nice feeling touch friends bought kindle long time ago got mine design everything better better love kindle paperwhite basic one would highly recommend friends dont one,5.0,positive,True
think great tablet bought cant beat price,4.0,positive,True
exactly youd think would lessa perfect ereader traveling backpacking,5.0,positive,True
good price better expected highly reccommend,4.0,positive,True
amazon fire fine reading minimal research investigative work apart ereading slow unresponsive,2.0,negative,False
bought router needed better signal second floor house job issues would recommend router,5.0,positive,True
bought grandkids absolutely love,5.0,positive,True
didnt like many pop time dont recommend,1.0,negative,False
hd hdx outperforms amazon fan eco system must screen bright crisp processor performs well latest software update love,5.0,positive,True
easy read great travel excellent purchase,5.0,positive,True
needed kd apps great,4.0,positive,True
love paper books eyes like reading e reader fantastic take everywhere read light love love love item,5.0,positive,True
nothing special alkaline disposable aa batteries fair price,3.0,neutral,
cannot beat price beautiful screen durable materials extra bonus prime users amazon prime music video library fits great niche ultraportable needs music pare oonz portable speaker great sound,5.0,positive,True
small powerful great adult toy reader,5.0,positive,True
great beginners like children limiting cant use many apps doesnt allow use google play store,3.0,neutral,
love kindle paperwhite easy use lightweight best part read outside day late night bed easier eyes reading kindle ap phone,5.0,positive,True
bought product months back slow cant open app seconds os different others cant get normal apps easily one thing say slow slow slow performance dont know replace need help best buy peoplei dont know whether got defective piece actual performance,1.0,negative,False
